txn_id,timestamp,user_id,user_id_valid_fk,merchant_id,merchant_id_valid_fk,amount,amount_was_negative,amount_missing,utr,utr_valid,utr_missing,mcc,status
TXN00010235,2026-02-02 08:58:15,USR15301,False,MCH4156,False,19991.47,False,False,,False,True,4131,PENDING
TXN00001425,2026-03-09 19:02:25,USR65315,True,MCH3859,True,24665.89,False,False,UTR2486081948,True,False,5812,SUCCESS
TXN00010249,2026-02-14 15:02:14,USR19996,False,MCH3723,True,24604.28,False,False,UTR4801949119,True,False,5411,SUCCESS
TXN00008642,2026-03-13 00:42:05,USR19141,False,MCH4941,False,10630.81,False,False,UTR0849189716,True,False,4131,FAILED
TXN00013644,2026-01-10 21:16:31,USR68493,False,MCH7404,False,13941.29,False,False,UTR4582876195,True,False,5411,PENDING
TXN00012586,2026-01-24 13:22:05,USR85721,False,MCH1531,True,6596.69,False,False,UTR4549926408,True,False,5411,SUCCESS
TXN00006718,2026-01-11 08:05:39,USR57750,False,MCH9397,True,10950.16,False,False,UTR4263711344,True,False,4131,SUCCESS
TXN00013225,2026-02-12 10:19:27,USR47108,False,MCH7226,True,10974.67,False,False,UTR2877810155,True,False,7011,PENDING
TXN00012075,2026-01-15 11:46:49,USR73356,True,MCH1846,True,10113.77,False,False,UTR4650700977,True,False,5912,SUCCESS
TXN00019245,2026-01-12 12:14:38,USR52299,True,MCH6960,True,24866.41,False,False,UTR0890603623,True,False,5411,SUCCESS
TXN00012750,2026-03-07 00:00:54,USR74652,False,MCH8855,True,9303.68,False,False,UTR2586914295,True,False,5912,SUCCESS
TXN00001397,2026-02-09 05:47:46,USR38745,False,MCH5086,True,10777.88,False,False,,False,True,5411,SUCCESS
TXN00006676,2026-01-22 02:26:41,USR53597,False,MCH7156,True,21470.04,False,False,UTR7819171560,True,False,,SUCCESS
TXN00002433,2026-01-21 19:06:18,USR51446,False,MCH5832,False,24600.49,False,False,UTR4011731391,True,False,5912,PENDING
TXN00014086,2026-03-18 21:17:43,USR71660,True,MCH1371,False,11378.83,False,False,UTR1892182497,True,False,5912,SUCCESS
TXN00016821,2026-01-09 02:32:49,USR15918,False,MCH7282,True,5169.0,False,False,,False,True,7011,PENDING
TXN00019182,2026-03-12 06:21:38,USR63754,False,MCH7801,False,6802.0,False,False,UTR8852424165,True,False,,SUCCESS
TXN00001093,2026-02-02 00:00:00,USR64234,True,MCH2853,False,15197.0,False,False,UTR1304019584,True,False,5411,SUCCESS
TXN00004880,2026-01-08 02:04:59,USR67337,False,MCH9219,True,20602.0,False,False,UTR7888855449,True,False,4131,PENDING
TXN00015392,2026-01-13 01:08:56,USR45893,False,MCH9855,True,20651.08,False,False,UTR8983797959,True,False,,FAILED
TXN00001124,2026-02-16 05:22:38,USR57474,False,MCH2347,True,20239.81,False,False,UTR2572916814,True,False,4131,SUCCESS
TXN00013589,2026-02-16 14:24:10,USR40408,False,MCH5252,False,248.86,False,False,UTR5365552132,True,False,,SUCCESS
TXN00004104,2026-02-05 00:29:32,USR23277,True,MCH6537,False,4374.43,False,False,UTR8357013049,True,False,,SUCCESS
TXN00017182,2026-01-13 12:17:23,USR11540,False,MCH1618,True,16053.92,False,False,UTR7908167736,True,False,5812,SUCCESS
TXN00004593,2026-02-22 00:00:00,USR56695,False,MCH2533,True,12616.35,False,False,UTR5089453685,True,False,5812,PENDING
TXN00016203,2026-02-23 11:38:17,USR73180,False,MCH2189,True,5664.8,False,False,UTR7191508045,True,False,5411,SUCCESS
TXN00002676,2026-03-17 15:32:01,USR48891,True,MCH1115,True,7192.37,False,False,UTR0504981607,True,False,5411,SUCCESS
TXN00014017,2026-01-23 00:00:00,USR25796,False,MCH2528,True,23607.21,False,False,UTR7967652672,True,False,7011,FAILED
TXN00016959,2026-02-12 09:46:49,USR66043,False,MCH1255,True,22241.14,False,False,UTR5699084665,True,False,5411,SUCCESS
TXN00001065,2026-01-27 05:20:15,USR52661,True,MCH3130,True,10539.71,False,False,UTR9126083898,True,False,5812,PENDING
TXN00019839,2026-03-27 18:20:19,USR42697,True,MCH7450,False,3997.84,False,False,UTR3284632520,True,False,5411,SUCCESS
TXN00016764,2026-03-16 09:38:55,USR52225,False,MCH7365,False,13213.33,False,False,UTR4578730474,True,False,5812,SUCCESS
TXN00012003,2026-01-14 05:07:04,USR13296,True,MCH9610,False,6065.82,False,False,UTR3504976299,True,False,5411,SUCCESS
TXN00004408,2026-01-07 01:47:02,USR75223,False,MCH4045,False,3572.49,False,False,UTR1239591722,True,False,5411,PENDING
TXN00016405,2026-01-08 09:57:13,USR84738,False,MCH5927,True,21984.37,False,False,UTR9511835671,True,False,,SUCCESS
TXN00009580,2026-03-31 14:14:33,USR83798,False,MCH6564,False,5535.87,False,False,,False,True,5411,SUCCESS
TXN00009775,2026-01-23 20:09:05,USR39287,True,MCH4836,True,19847.96,False,False,UTR1534156943,True,False,5912,SUCCESS
TXN00016694,2026-01-10 19:21:13,USR93905,False,MCH2958,False,4391.0,False,False,UTR4786859234,True,False,7011,PENDING
TXN00015218,2026-02-08 02:05:29,USR93592,True,MCH2698,True,2449.27,False,False,UTR1680984830,True,False,,PENDING
TXN00007609,2026-01-23 11:49:56,USR82974,True,MCH8471,False,8417.89,False,False,UTR0226850523,True,False,7011,SUCCESS
TXN00006126,2026-01-18 00:00:00,USR95367,True,MCH2028,True,19670.21,False,False,UTR6876416422,True,False,5411,SUCCESS
TXN00015823,2026-01-28 15:51:52,USR35942,False,MCH3516,False,19816.75,False,False,UTR3287500106,True,False,7011,SUCCESS
TXN00012884,2026-01-30 00:00:00,USR45418,False,MCH5987,False,12219.14,False,False,UTR4056047119,True,False,5912,PENDING
TXN00019645,2026-02-19 04:26:54,USR90492,True,MCH7776,False,17240.1,False,False,UTR4193702488,True,False,5912,SUCCESS
TXN00014046,2026-03-30 00:00:00,USR96932,True,MCH5698,True,8452.97,False,False,UTR9845111549,True,False,7011,FAILED
TXN00014043,2026-03-11 12:49:58,USR64924,False,MCH3246,False,15675.07,False,False,,False,True,,SUCCESS
TXN00014160,2026-01-10 01:16:06,USR80730,True,MCH8568,True,395.22,False,False,UTR8125236330,True,False,4131,PENDING
TXN00003247,2026-02-21 00:27:01,USR71274,False,MCH8155,False,12508.0,False,False,UTR2142012643,True,False,5912,SUCCESS
TXN00016905,2026-02-05 02:20:21,USR56234,False,MCH6675,True,17058.84,False,False,UTR2087329814,True,False,5812,PENDING
TXN00011243,2026-01-17 17:16:18,USR27566,True,MCH7118,True,4284.0,False,False,UTR0302066948,True,False,5411,SUCCESS
TXN00017553,2026-01-05 00:00:00,USR57779,False,MCH6930,True,9841.41,False,False,UTR8966959689,True,False,5912,PENDING
TXN00008177,2026-02-03 04:42:52,USR22045,False,MCH1644,False,5907.84,False,False,UTR2597967687,True,False,7011,SUCCESS
TXN00010043,2026-03-31 02:25:27,USR16179,False,MCH5891,False,5630.17,False,False,UTR3063333787,True,False,5812,SUCCESS
TXN00016277,2026-03-16 02:57:27,USR97988,False,MCH1898,False,5306.86,False,False,UTR2652037992,True,False,7011,SUCCESS
TXN00016268,2026-01-02 03:28:09,USR17853,True,MCH7611,False,14509.98,False,False,,False,True,4131,SUCCESS
TXN00010202,2026-01-26 20:50:31,USR67133,False,MCH6694,False,4310.78,False,False,UTR0500254106,True,False,,SUCCESS
TXN00019241,2026-01-10 15:46:25,USR65305,False,MCH6989,True,17088.83,False,False,UTR7780927488,True,False,5411,SUCCESS
TXN00006824,2026-01-25 18:13:50,USR62782,True,MCH2008,False,24144.6,False,False,UTR4232750470,True,False,5812,PENDING
TXN00016540,2026-01-08 11:34:30,USR27203,False,MCH5277,True,20345.57,False,False,UTR0986822673,True,False,4131,SUCCESS
TXN00004043,2026-02-02 04:59:11,USR58971,True,MCH6871,False,11697.35,False,False,UTR3271530729,True,False,5411,PENDING
TXN00014989,2026-02-01 14:31:43,USR18326,True,MCH1321,True,16697.22,False,False,UTR0489053385,True,False,5411,SUCCESS
TXN00018709,2026-03-28 16:47:26,USR79712,False,MCH2968,False,24177.0,False,False,UTR6050280394,True,False,5411,FAILED
TXN00007847,2026-02-25 21:55:38,USR19060,False,MCH3962,False,20805.74,False,False,UTR5886756858,True,False,4131,PENDING
TXN00015174,2026-03-08 20:33:15,USR71438,True,MCH8049,True,7636.0,False,False,UTR2542644155,True,False,5411,SUCCESS
TXN00004862,2026-02-21 06:59:48,USR78008,False,MCH1897,False,20208.62,False,False,UTR9324055440,True,False,7011,SUCCESS
TXN00011657,2026-02-05 06:37:49,USR86210,False,MCH7273,True,23757.6,False,False,UTR6760854806,True,False,5411,PENDING
TXN00016503,2026-02-23 13:05:20,USR71740,True,MCH6176,True,15305.06,False,False,UTR7036123890,True,False,4131,SUCCESS
TXN00009874,2026-03-14 20:58:59,USR47492,False,MCH2129,True,5254.52,False,False,UTR8915182213,True,False,5912,SUCCESS
TXN00007608,2026-03-09 19:30:21,USR45910,True,MCH7769,True,15623.64,False,False,UTR9137554448,True,False,7011,SUCCESS
TXN00011207,2026-03-29 02:17:37,USR17910,False,MCH4590,False,19418.24,False,False,UTR2747077723,True,False,4131,SUCCESS
TXN00003492,2026-01-22 06:36:23,USR83044,False,MCH2298,False,15175.11,False,False,UTR0842116656,True,False,,SUCCESS
TXN00017086,2026-01-09 16:52:17,USR12841,False,MCH1547,False,19510.65,False,False,UTR5155065587,True,False,4131,SUCCESS
TXN00012969,2026-03-15 10:54:44,USR45452,False,MCH7466,False,15612.14,False,False,UTR7796570220,True,False,5411,PENDING
TXN00005147,2026-02-12 05:35:00,USR32562,True,MCH1272,True,16220.59,False,False,UTR7833662212,True,False,5411,SUCCESS
TXN00013535,2026-03-04 05:33:34,USR36748,False,MCH7823,False,11521.99,False,False,UTR1612137622,True,False,,SUCCESS
TXN00011140,2026-03-09 07:27:59,USR97678,False,MCH4682,True,24649.5,False,False,UTR3822428817,True,False,,SUCCESS
TXN00000570,2026-02-05 09:41:58,USR51331,False,MCH9415,True,8712.9,False,False,UTR8440307738,True,False,,SUCCESS
TXN00018179,2026-03-13 21:18:47,USR91322,False,MCH2311,False,16508.1,False,False,UTR3189804958,True,False,4131,PENDING
TXN00011570,2026-03-01 21:34:25,USR46612,False,MCH1483,True,18861.86,False,False,UTR6870505609,True,False,7011,SUCCESS
TXN00016357,2026-01-17 11:06:04,USR19979,True,MCH3796,True,1459.36,False,False,UTR5924695280,True,False,5812,SUCCESS
TXN00018417,2026-01-13 22:25:02,USR74116,False,MCH8871,False,5439.8,False,False,UTR7337121133,True,False,,PENDING
TXN00013102,2026-01-05 17:21:54,USR49305,True,MCH6027,False,7542.61,False,False,UTR0496434613,True,False,5912,SUCCESS
TXN00015651,2026-01-10 02:10:55,USR90842,False,MCH4733,True,660.48,True,False,UTR9933329561,True,False,4131,SUCCESS
TXN00005473,2026-02-06 17:41:55,USR51297,False,MCH5227,True,1532.03,False,False,UTR6333370453,True,False,4131,FAILED
TXN00018795,2026-01-26 11:44:44,USR78920,False,MCH6736,False,2880.93,False,False,UTR6667419984,True,False,,SUCCESS
TXN00005619,2026-02-11 12:23:38,USR15525,True,MCH9581,False,13768.76,False,False,UTR7540791986,True,False,4131,PENDING
TXN00014906,2026-03-14 23:49:04,USR81172,False,MCH6956,False,20225.09,False,False,,False,True,4131,PENDING
TXN00016083,2026-01-06 21:39:31,USR95954,True,MCH3450,False,6094.0,False,False,UTR0724572824,True,False,7011,PENDING
TXN00005566,2026-01-08 04:53:58,USR80677,True,MCH7342,False,625.86,False,False,UTR1814933182,True,False,5812,SUCCESS
TXN00019783,2026-02-06 01:57:53,USR57317,False,MCH1521,False,6890.87,False,False,UTR7294775376,True,False,5411,PENDING
TXN00001315,2026-02-25 06:20:54,USR30415,True,MCH3062,False,11313.43,False,False,UTR6733822093,True,False,,SUCCESS
TXN00017253,2026-03-18 07:37:30,USR38200,True,MCH2447,True,10671.37,False,False,UTR8066195069,True,False,5411,SUCCESS
TXN00013678,2026-02-14 02:04:31,USR85950,False,MCH8922,False,22219.02,False,False,UTR3157702355,True,False,4131,SUCCESS
TXN00004167,2026-02-05 01:28:55,USR65956,True,MCH5995,True,6015.0,False,False,UTR8627655901,True,False,4131,FAILED
TXN00014889,2026-01-09 07:42:42,USR68172,False,MCH8997,False,23666.5,False,False,UTR4145975766,True,False,4131,SUCCESS
TXN00013995,2026-01-27 12:10:53,USR92306,False,MCH7080,False,21551.82,False,False,UTR6708941552,True,False,5812,SUCCESS
TXN00011065,2026-01-19 01:25:34,USR93794,False,MCH2999,False,844.74,False,False,UTR5066858567,True,False,5411,FAILED
TXN00009333,2026-02-19 04:40:20,USR83174,True,MCH1482,True,11035.62,False,False,UTR4802988954,True,False,4131,SUCCESS
TXN00017973,2026-02-12 02:02:02,USR94296,False,MCH5266,False,1620.3,False,False,UTR1471229841,True,False,7011,SUCCESS
TXN00006394,2026-01-13 20:46:27,USR16002,False,MCH6337,True,17338.09,False,False,UTR0433728146,True,False,5411,SUCCESS
TXN00018691,2026-03-13 09:11:00,USR19387,False,MCH6226,False,13767.1,False,False,,False,True,5411,SUCCESS
TXN00000071,2026-03-22 12:39:10,USR32621,False,MCH9536,False,19308.4,False,False,UTR7279078198,True,False,,SUCCESS
TXN00004037,2026-03-23 00:52:36,USR25143,False,MCH8246,False,24432.23,False,False,UTR3478059886,True,False,,SUCCESS
TXN00005215,2026-01-26 06:13:57,USR65328,True,MCH5923,True,9849.94,False,False,UTR2136618645,True,False,5912,SUCCESS
TXN00011242,2026-02-03 05:01:22,USR96510,False,MCH8227,False,21857.55,False,False,UTR7319374785,True,False,4131,SUCCESS
TXN00016621,2026-03-04 07:42:50,USR51803,False,MCH2906,False,14532.89,False,False,,False,True,4131,SUCCESS
TXN00018391,2026-03-15 09:10:26,USR52033,False,MCH6093,False,4137.07,False,False,UTR9345625934,True,False,7011,PENDING
TXN00009041,2026-01-04 19:27:46,USR61171,True,MCH8714,True,3640.7,False,False,UTR4874245692,True,False,5411,SUCCESS
TXN00002670,2026-02-23 00:18:15,USR52127,False,MCH8088,False,7897.53,False,False,UTR1150312913,True,False,7011,SUCCESS
TXN00016903,2026-01-07 01:24:11,USR90601,False,MCH9945,True,11232.71,False,False,UTR3503722177,True,False,,SUCCESS
TXN00013808,2026-02-04 17:56:10,USR46234,False,MCH4090,True,6793.8,False,False,UTR9565548591,True,False,7011,SUCCESS
TXN00004045,2026-03-15 08:41:49,USR51228,False,MCH5946,False,10285.65,False,False,UTR9300581192,True,False,5912,PENDING
TXN00000761,2026-03-14 00:00:00,USR70062,False,MCH6585,True,3800.36,False,False,UTR7147991831,True,False,5411,SUCCESS
TXN00006367,2026-02-12 11:56:55,USR21273,False,MCH8649,False,8925.69,False,False,,False,True,7011,SUCCESS
TXN00001603,2026-03-19 07:08:55,USR49167,False,MCH7888,False,5674.14,False,False,UTR4384793795,True,False,5912,SUCCESS
TXN00009671,2026-02-25 01:41:52,USR83346,False,MCH1531,True,11388.41,True,False,UTR2601716477,True,False,5812,SUCCESS
TXN00017618,2026-02-01 00:05:56,USR88659,False,MCH4039,False,14101.66,False,False,UTR6000048266,True,False,,SUCCESS
TXN00007261,2026-01-11 00:31:54,USR76613,True,MCH3773,False,6415.0,False,False,UTR9484849998,True,False,5411,SUCCESS
TXN00002902,2026-02-16 11:22:13,USR76077,False,MCH3242,True,19141.0,False,False,UTR1236245408,True,False,5912,SUCCESS
TXN00006782,2026-03-26 08:34:01,USR72648,False,MCH1735,False,12053.0,False,False,UTR8261284640,True,False,5812,SUCCESS
TXN00003755,2026-01-20 17:48:32,USR17143,False,MCH4964,True,6798.11,False,False,UTR4624402929,True,False,5411,SUCCESS
TXN00017468,2026-02-28 10:18:00,USR82819,False,MCH6223,True,487.97,False,False,UTR1647636529,True,False,7011,SUCCESS
TXN00011717,2026-01-18 12:49:49,USR40207,False,MCH9769,True,1908.25,False,False,UTR2713484785,True,False,7011,SUCCESS
TXN00011097,2026-01-28 22:21:50,USR80303,False,MCH7833,True,17507.69,False,False,UTR4598857172,True,False,7011,PENDING
TXN00006555,2026-01-10 11:02:40,USR22137,False,MCH3952,False,19027.54,False,False,UTR1793099251,True,False,5411,SUCCESS
TXN00014144,2026-02-07 22:49:48,USR87048,True,MCH6887,False,11736.43,False,False,UTR4605910941,True,False,5411,PENDING
TXN00015346,2026-02-16 13:18:43,USR41799,False,MCH7823,False,20846.89,False,False,UTR0014492915,True,False,5411,SUCCESS
TXN00018859,2026-03-17 23:11:07,USR83472,True,MCH6267,True,7883.5,False,False,UTR4641293868,True,False,4131,SUCCESS
TXN00018165,2026-01-06 21:49:30,USR37488,True,MCH8257,False,17058.0,False,False,UTR8786386435,True,False,5411,SUCCESS
TXN00015381,2026-02-21 11:11:37,USR56855,False,MCH3076,False,22223.31,False,False,UTR5517294453,True,False,5411,PENDING
TXN00004801,2026-02-09 23:21:12,USR27853,False,MCH7592,False,3105.0,False,False,UTR5786563108,True,False,5812,SUCCESS
TXN00007833,2026-02-11 03:51:30,USR81476,True,MCH1459,True,5163.01,False,False,UTR2337072641,True,False,4131,SUCCESS
TXN00009026,2026-03-18 09:39:22,USR36516,True,MCH2640,False,9555.13,False,False,UTR6716223303,True,False,5912,SUCCESS
TXN00000487,2026-02-05 21:03:37,USR80668,False,MCH1644,False,1145.71,False,False,UTR2536012020,True,False,5411,SUCCESS
TXN00012496,2026-03-31 03:21:21,USR73789,True,MCH6822,True,24804.37,False,False,UTR3025127353,True,False,7011,SUCCESS
TXN00018288,2026-03-02 04:25:00,USR89102,False,MCH1426,False,24357.06,False,False,UTR5560235122,True,False,,SUCCESS
TXN00005437,2026-03-24 04:26:36,USR48089,False,MCH5134,False,5282.14,False,False,UTR1261748991,True,False,,SUCCESS
TXN00000794,2026-03-14 21:52:26,USR30242,False,MCH6103,False,15290.24,False,False,UTR2945375452,True,False,5812,SUCCESS
TXN00019299,2026-03-11 12:59:08,USR20752,False,MCH7756,False,8239.0,False,False,UTR6540905087,True,False,4131,FAILED
TXN00015213,2026-03-30 13:59:27,USR66152,True,MCH4943,True,21446.45,False,False,UTR5142739331,True,False,7011,SUCCESS
TXN00019303,2026-01-12 15:28:54,USR78629,False,MCH9451,False,24928.76,False,False,UTR9591900956,True,False,,PENDING
TXN00012385,2026-03-06 14:46:28,USR19777,False,MCH7136,False,11408.07,True,False,UTR4457061697,True,False,7011,SUCCESS
TXN00015200,2026-03-13 10:21:53,USR69023,False,MCH9750,False,13578.32,False,False,UTR2519666850,True,False,,SUCCESS
TXN00008760,2026-02-20 00:00:00,USR22346,False,MCH8235,True,12301.98,False,False,UTR1900139959,True,False,7011,SUCCESS
TXN00002421,2026-03-30 14:09:28,USR30428,False,MCH5761,False,4009.02,False,False,UTR5961333386,True,False,,SUCCESS
TXN00011872,2026-01-21 18:54:33,USR67883,False,MCH3306,False,9957.0,False,False,UTR9613245022,True,False,5912,PENDING
TXN00017239,2026-02-04 18:28:59,USR83700,False,MCH3643,False,19405.49,False,False,UTR5851233494,True,False,5411,PENDING
TXN00014872,2026-03-20 13:31:22,USR43478,True,MCH8753,True,10394.83,False,False,UTR4158424471,True,False,,SUCCESS
TXN00010785,2026-02-05 17:50:31,USR52763,True,MCH3267,True,18063.61,False,False,,False,True,,SUCCESS
TXN00003950,2026-01-25 12:10:37,USR71636,True,MCH7895,True,5852.98,False,False,UTR7062438153,True,False,5912,FAILED
TXN00006379,2026-02-08 20:39:02,USR36515,False,MCH1693,False,24196.94,False,False,,False,True,5411,PENDING
TXN00010568,2026-01-13 08:25:29,USR99091,False,MCH2714,False,10857.44,False,False,UTR6766815311,True,False,5411,PENDING
TXN00010807,2026-03-09 16:19:08,USR26741,True,MCH2452,False,7288.9,False,False,UTR1032798229,True,False,,SUCCESS
TXN00005768,2026-03-31 19:14:19,USR62165,True,MCH7418,False,1691.44,False,False,UTR8632329093,True,False,5912,FAILED
TXN00014138,2026-03-19 14:08:40,USR74473,True,MCH8843,False,1523.2,False,False,UTR2228841603,True,False,5411,SUCCESS
TXN00004067,2026-03-17 02:30:48,USR71125,False,MCH2670,False,3158.0,False,False,UTR7447196772,True,False,4131,SUCCESS
TXN00004922,2026-03-16 02:26:28,USR12247,True,MCH8355,True,18450.81,False,False,UTR6329984506,True,False,5411,SUCCESS
TXN00003823,2026-02-18 00:00:00,USR67041,False,MCH9232,True,20145.0,False,False,UTR8415124204,True,False,5411,FAILED
TXN00002062,2026-01-11 12:10:01,USR79119,False,MCH2411,True,12817.44,False,False,UTR9476996767,True,False,4131,SUCCESS
TXN00005513,2026-03-07 01:16:13,USR22492,False,MCH8083,False,21693.88,False,False,UTR8228709308,True,False,5411,SUCCESS
TXN00011093,2026-01-13 01:21:11,USR79227,False,MCH9970,False,1010.0,False,False,UTR5139870941,True,False,,SUCCESS
TXN00018623,2026-02-11 17:19:01,USR90849,True,MCH7945,True,10982.97,False,False,UTR4712536674,True,False,5411,PENDING
TXN00001130,2026-01-02 16:10:46,USR89117,False,MCH2094,True,6501.25,False,False,UTR5170540871,True,False,,SUCCESS
TXN00013173,2026-03-03 04:15:39,USR10758,True,MCH1675,True,9689.46,False,False,UTR4774638102,True,False,7011,SUCCESS
TXN00017671,2026-02-07 00:00:00,USR16505,False,MCH5551,True,477.93,False,False,UTR6484756076,True,False,4131,SUCCESS
TXN00005666,2026-01-06 23:37:48,USR49846,False,MCH6972,True,19538.74,False,False,UTR6458405235,True,False,,SUCCESS
TXN00018961,2026-02-10 09:16:46,USR44225,True,MCH7982,True,15919.36,False,False,UTR9915479286,True,False,5812,SUCCESS
TXN00015571,2026-01-27 07:36:05,USR13385,True,MCH7119,False,21848.94,False,False,UTR4714838087,True,False,7011,SUCCESS
TXN00007399,2026-02-06 17:17:46,USR92616,False,MCH2152,True,17154.0,False,False,UTR4146017157,True,False,5912,SUCCESS
TXN00013561,2026-02-21 16:36:21,USR49647,True,MCH9076,False,1606.26,False,False,,False,True,4131,SUCCESS
TXN00006257,2026-01-25 12:55:22,USR98212,False,MCH5502,True,15493.37,False,False,UTR4529519075,True,False,5912,PENDING
TXN00013509,2026-01-07 07:34:33,USR34486,False,MCH2999,False,8323.04,False,False,,False,True,5812,PENDING
TXN00016814,2026-02-12 19:12:10,USR14327,False,MCH3329,False,9329.57,False,False,UTR1035199252,True,False,5411,FAILED
TXN00005134,2026-03-14 14:43:54,USR79581,False,MCH3460,True,410.54,False,False,UTR7947495840,True,False,4131,SUCCESS
TXN00013053,2026-01-16 19:27:04,USR78126,False,MCH4118,True,24971.13,False,False,UTR0341782353,True,False,7011,SUCCESS
TXN00011677,2026-03-02 15:21:32,USR59724,True,MCH4242,False,7746.14,False,False,UTR6106477111,True,False,5912,SUCCESS
TXN00003984,2026-01-17 00:00:00,USR16336,False,MCH2844,True,5659.72,False,False,UTR8844030653,True,False,,PENDING
TXN00012953,2026-03-17 03:55:06,USR13329,True,MCH7308,False,15399.94,False,False,,False,True,5812,FAILED
TXN00004957,2026-02-18 04:43:33,USR92250,False,MCH3983,True,8931.0,False,False,UTR9384863210,True,False,5912,SUCCESS
TXN00005439,2026-03-25 13:30:18,USR85459,True,MCH4368,False,768.54,False,False,UTR8807978558,True,False,5812,SUCCESS
TXN00009431,2026-01-30 09:10:33,USR84830,False,MCH3808,False,20573.97,False,False,UTR2700489967,True,False,5411,PENDING
TXN00018009,2026-01-06 03:56:57,USR93238,True,MCH6249,False,14467.01,False,False,UTR0131774801,True,False,5411,SUCCESS
TXN00006762,2026-03-19 13:23:22,USR24349,False,MCH8366,False,4002.14,False,False,UTR0232333104,True,False,5411,SUCCESS
TXN00003423,2026-01-02 08:49:06,USR19057,True,MCH7780,True,19059.94,False,False,UTR8983021527,True,False,,PENDING
TXN00016485,2026-01-13 23:17:36,USR24591,True,MCH1241,False,9562.58,False,False,UTR7423867013,True,False,,SUCCESS
TXN00010673,2026-01-03 08:53:15,USR16019,False,MCH1546,False,5122.79,False,False,UTR0874964562,True,False,5912,SUCCESS
TXN00003580,2026-01-07 00:00:00,USR92001,True,MCH7726,True,12319.3,False,False,UTR4918590325,True,False,5411,SUCCESS
TXN00003829,2026-03-15 22:43:26,USR40432,False,MCH6002,True,21024.31,False,False,UTR3944535021,True,False,5411,SUCCESS
TXN00006871,2026-01-29 00:00:00,USR78788,False,MCH3582,False,12581.78,False,False,UTR3960532210,True,False,5812,SUCCESS
TXN00006507,2026-02-13 09:44:39,USR47212,False,MCH4631,False,19289.12,False,False,UTR9543736527,True,False,5912,SUCCESS
TXN00019859,2026-02-24 11:29:11,USR21527,False,MCH9464,False,23869.29,False,False,UTR2595640777,True,False,5912,SUCCESS
TXN00014469,2026-01-02 03:55:07,USR27181,False,MCH9349,True,14631.65,False,False,UTR9032160807,True,False,5411,SUCCESS
TXN00003752,2026-02-07 17:04:55,USR33737,False,MCH1928,False,22730.29,False,False,UTR7654670389,True,False,5411,PENDING
TXN00018515,2026-01-16 00:00:00,USR68511,False,MCH7891,True,20549.72,False,False,UTR3504201232,True,False,,PENDING
TXN00004387,2026-03-05 19:38:18,USR94451,False,MCH7474,False,23995.18,False,False,UTR5747445252,True,False,5411,SUCCESS
TXN00005344,2026-03-20 17:02:35,USR34217,True,MCH3143,True,4044.58,False,False,UTR8120060978,True,False,5812,SUCCESS
TXN00013180,2026-01-13 00:25:55,USR73681,False,MCH6224,True,11769.0,False,False,UTR3272757314,True,False,4131,SUCCESS
TXN00008951,2026-02-25 01:18:22,USR39454,False,MCH1419,False,6870.87,False,False,UTR6019264818,True,False,5411,SUCCESS
TXN00005725,2026-02-12 06:32:23,USR98592,False,MCH7678,False,3266.71,False,False,UTR9998358957,True,False,,SUCCESS
TXN00007475,2026-02-28 02:07:19,USR51665,False,MCH1737,False,9962.27,False,False,UTR2079100887,True,False,5812,PENDING
TXN00009284,2026-02-04 08:32:16,USR34917,True,MCH9063,True,2212.0,False,False,UTR8914964130,True,False,5411,SUCCESS
TXN00003023,2026-03-25 15:24:20,USR51872,False,MCH3898,True,17139.24,False,False,UTR2958573591,True,False,7011,SUCCESS
TXN00004701,2026-01-02 13:56:17,USR13427,True,MCH5794,True,6256.82,False,False,,False,True,5411,SUCCESS
TXN00002155,2026-02-27 14:06:10,USR15866,True,MCH1255,True,2524.93,False,False,UTR1595510316,True,False,5912,PENDING
TXN00013709,2026-01-05 06:41:32,USR12194,False,MCH9224,False,24428.86,False,False,UTR4663956604,True,False,,SUCCESS
TXN00001333,2026-03-28 08:30:19,USR97643,False,MCH2862,True,5719.0,False,False,,False,True,5812,SUCCESS
TXN00002303,2026-02-04 04:05:05,USR60793,False,MCH6064,True,12821.57,False,False,UTR6256758248,True,False,5411,SUCCESS
TXN00001871,2026-01-03 01:45:59,USR87471,False,MCH7230,False,20446.0,False,False,UTR5221317897,True,False,7011,PENDING
TXN00010771,2026-02-18 16:27:48,USR75392,False,MCH8017,False,11816.83,False,False,UTR9543330197,True,False,5912,SUCCESS
TXN00003382,2026-01-04 12:40:40,USR86955,False,MCH5691,False,10814.33,False,False,UTR1662593242,True,False,4131,SUCCESS
TXN00017709,2026-02-11 01:52:49,USR78986,False,MCH8642,False,22001.0,False,False,UTR9388576492,True,False,5812,SUCCESS
TXN00013416,2026-02-17 11:23:53,USR57623,False,MCH1893,False,11491.37,False,False,UTR3006738143,True,False,5411,SUCCESS
TXN00006095,2026-02-26 15:49:38,USR57852,False,MCH8149,True,5132.43,False,False,UTR0818539567,True,False,,SUCCESS
TXN00019596,2026-03-16 00:29:17,USR97251,False,MCH1384,True,11842.98,False,False,UTR3925092871,True,False,7011,SUCCESS
TXN00001326,2026-02-18 14:11:04,USR64378,False,MCH1960,True,8429.03,False,False,UTR5639074271,True,False,5912,SUCCESS
